name	name2	chrom	strand	exonCount	intronCount	intron_number	intron_start	intron_end	length
NR_047003.1	LINC00378	chr13	+	5	4	1	60673044	60685200	12156
NR_047003.1	LINC00378	chr13	+	5	4	2	60685352	60690772	5420
NR_047003.1	LINC00378	chr13	+	5	4	3	60690864	60693911	3047
NR_047003.1	LINC00378	chr13	+	5	4	4	60694063	60695773	1710
NR_047004.1	LINC00379	chr13	-	4	3	1	91127858	91131222	3364
NR_047004.1	LINC00379	chr13	-	4	3	2	91131407	91194013	62606
NR_047004.1	LINC00379	chr13	-	4	3	3	91194080	91211629	17549
NR_104057.1	LINC00380	chr13	-	3	2	1	91087534	91089521	1987
NR_104057.1	LINC00380	chr13	-	3	2	2	91089617	91091418	1801
NR_047005.1	LINC00381	chr13	+	5	4	1	74419228	74419442	214
NR_047005.1	LINC00381	chr13	+	5	4	2	74419539	74426092	6553
NR_047005.1	LINC00381	chr13	+	5	4	3	74426418	74434502	8084
NR_047005.1	LINC00381	chr13	+	5	4	4	74434622	74435031	409
NR_120413.1	LINC00382	chr13	+	6	5	1	79872696	79908811	36115
NR_120413.1	LINC00382	chr13	+	6	5	2	79908875	79912394	3519
NR_120413.1	LINC00382	chr13	+	6	5	3	79912502	79914715	2213
NR_120413.1	LINC00382	chr13	+	6	5	4	79914860	79916533	1673
NR_120413.1	LINC00382	chr13	+	6	5	5	79916622	79917571	949
NR_125752.1	LINC00383	chr13	+	4	3	1	69222448	69275139	52691
NR_125752.1	LINC00383	chr13	+	4	3	2	69275264	69311334	36070
NR_125752.1	LINC00383	chr13	+	4	3	3	69311396	69321344	9948
NR_138041.1	LINC00384	chr13	-	2	1	1	30152149	30153033	884
NR_187535.1	LINC00385	chr13	+	3	2	1	30154141	30154288	147
NR_187535.1	LINC00385	chr13	+	3	2	2	30154897	30160467	5570
NR_132368.1	LINC00390	chr13	-	4	3	1	44106457	44107091	634
NR_132368.1	LINC00390	chr13	-	4	3	2	44107217	44137102	29885
NR_132368.1	LINC00390	chr13	-	4	3	3	44137285	44147592	10307
NR_170288.1	LINC00391	chr13	-	5	4	1	94705716	94705796	80
NR_170288.1	LINC00391	chr13	-	5	4	2	94705961	94706136	175
NR_170288.1	LINC00391	chr13	-	5	4	3	94706287	94707470	1183
NR_170288.1	LINC00391	chr13	-	5	4	4	94707634	94708350	716
NR_047009.1	LINC00392	chr13	+	3	2	1	73564302	73587338	23036
NR_047009.1	LINC00392	chr13	+	3	2	2	73587445	73587679	234
NR_184171.1	LINC00393	chr13	-	4	3	1	73546674	73546799	125
NR_184171.1	LINC00393	chr13	-	4	3	2	73546841	73648575	101734
NR_184171.1	LINC00393	chr13	-	4	3	3	73648631	73661817	13186
NR_047011.1	LINC00395	chr13	-	4	3	1	63667833	63727050	59217
NR_047011.1	LINC00395	chr13	-	4	3	2	63727082	63729388	2306
NR_047011.1	LINC00395	chr13	-	4	3	3	63729509	63737908	8399
NR_126387.1	LINC00396	chr13	+	4	3	1	110053311	110053850	539
NR_126387.1	LINC00396	chr13	+	4	3	2	110053913	110054013	100
NR_126387.1	LINC00396	chr13	+	4	3	3	110054182	110054772	590
NR_104059.1	LINC00397	chr13	-	4	3	1	87801279	87803009	1730
NR_104059.1	LINC00397	chr13	-	4	3	2	87803074	87803773	699
NR_104059.1	LINC00397	chr13	-	4	3	3	87803806	87810483	6677
NR_047012.1	LINC00398	chr13	+	2	1	1	30803592	30810126	6534
NR_126361.1	LINC00399	chr13	+	2	1	1	109400808	109401340	532
NR_047013.1	LINC00400	chr13	+	3	2	1	43113283	43158632	45349
NR_047013.1	LINC00400	chr13	+	3	2	2	43159005	43159294	289
NR_144451.1	LINC00402	chr13	+	2	1	1	74231752	74256932	25180
NR_047014.1	LINC00404	chr13	-	2	1	1	112106238	112106598	360
NR_149082.1	LINC00407	chr13	+	4	3	1	44640443	44651764	11321
NR_149082.1	LINC00407	chr13	+	4	3	2	44651868	44663894	12026
NR_149082.1	LINC00407	chr13	+	4	3	3	44664035	44700919	36884
NR_104118.1	LINC00408	chr13	+	6	5	1	18905576	18906026	450
NR_104118.1	LINC00408	chr13	+	6	5	2	18906110	18906496	386
NR_104118.1	LINC00408	chr13	+	6	5	3	18906658	18907634	976
NR_104118.1	LINC00408	chr13	+	6	5	4	18907802	18908969	1167
NR_104118.1	LINC00408	chr13	+	6	5	5	18909066	18926309	17243
NR_027039.1	LINC00410	chr13	-	6	5	1	90892441	90893386	945
NR_027039.1	LINC00410	chr13	-	6	5	2	90893540	90901220	7680
NR_027039.1	LINC00410	chr13	-	6	5	3	90901238	90903393	2155
NR_027039.1	LINC00410	chr13	-	6	5	4	90903510	90911330	7820
NR_027039.1	LINC00410	chr13	-	6	5	5	90911454	90926480	15026
NR_047015.1	LINC00411	chr13	-	3	2	1	100939609	100941001	1392
NR_047015.1	LINC00411	chr13	-	3	2	2	100941132	100944174	3042
NR_120429.1	LINC00412	chr13	-	2	1	1	27236587	27236697	110
NR_146971.1	LINC00415	chr13	-	2	1	1	26052672	26059468	6796
NR_047508.1	LINC00417	chr13	-	3	2	1	18738403	18738992	589
NR_047508.1	LINC00417	chr13	-	3	2	2	18739103	18739972	869
NR_034026.1	LINC00421	chr13	+	2	1	1	19345217	19345864	647
NR_047020.1	LINC00423	chr13	-	5	4	1	32809640	32877430	67790
NR_047020.1	LINC00423	chr13	-	5	4	2	32877497	32906893	29396
NR_047020.1	LINC00423	chr13	-	5	4	3	32907017	32910636	3619
NR_047020.1	LINC00423	chr13	-	5	4	4	32910720	32911022	302
NR_047040.1	LINC00424	chr13	-	2	1	1	21873222	21878134	4912
NR_024464.2	LINC00426	chr13	-	5	4	1	30341468	30363160	21692
NR_024464.2	LINC00426	chr13	-	5	4	2	30363226	30367600	4374
NR_024464.2	LINC00426	chr13	-	5	4	3	30367717	30372284	4567
NR_024464.2	LINC00426	chr13	-	5	4	4	30372374	30373782	1408
NR_186618.1	LINC00427	chr13	-	2	1	1	30316634	30319748	3114
NR_126389.1	LINC00428	chr13	-	5	4	1	42842551	42842798	247
NR_126389.1	LINC00428	chr13	-	5	4	2	42842887	42862087	19200
NR_126389.1	LINC00428	chr13	-	5	4	3	42862165	42870600	8435
NR_126389.1	LINC00428	chr13	-	5	4	4	42870702	42872557	1855
NR_132371.1	LINC00430	chr13	+	3	2	1	86909610	86911919	2309
NR_132371.1	LINC00430	chr13	+	3	2	2	86911981	86936575	24594
NR_126378.1	LINC00431	chr13	+	2	1	1	110966119	110989979	23860
NR_047021.1	LINC00433	chr13	+	3	2	1	88541443	88541901	458
NR_047021.1	LINC00433	chr13	+	3	2	2	88541972	88545342	3370
NR_047022.1	LINC00434	chr13	-	3	2	1	60214942	60226604	11662
NR_047022.1	LINC00434	chr13	-	3	2	2	60226818	60267954	41136
NR_126377.1	LINC00437	chr13	-	3	2	1	38534020	38683686	149666
NR_126377.1	LINC00437	chr13	-	3	2	2	38683787	38686438	2651
NR_047025.1	LINC00440	chr13	+	4	3	1	89235358	89269631	34273
NR_047025.1	LINC00440	chr13	+	4	3	2	89269700	89273205	3505
NR_047025.1	LINC00440	chr13	+	4	3	3	89273362	89279666	6304
NR_026852.1	LINC00442	chr13	+	4	3	1	19009139	19009273	134
NR_026852.1	LINC00442	chr13	+	4	3	2	19009443	19011432	1989
NR_026852.1	LINC00442	chr13	+	4	3	3	19011564	19011679	115
NR_047026.1	LINC00443	chr13	+	3	2	1	106654154	106668645	14491
NR_047026.1	LINC00443	chr13	+	3	2	2	106668928	106671515	2587
NR_132116.1	LINC00445	chr13	+	2	1	1	35697636	35698738	1102
NR_047028.1	LINC00446	chr13	+	6	5	1	78012947	78013674	727
NR_047028.1	LINC00446	chr13	+	6	5	2	78013763	78029921	16158
NR_047028.1	LINC00446	chr13	+	6	5	3	78030080	78031862	1782
NR_047028.1	LINC00446	chr13	+	6	5	4	78031984	78037195	5211
NR_047028.1	LINC00446	chr13	+	6	5	5	78037250	78053477	16227
NR_047029.1	LINC00448	chr13	-	8	7	1	62672458	62686004	13546
NR_047029.1	LINC00448	chr13	-	8	7	2	62686094	62700615	14521
NR_047029.1	LINC00448	chr13	-	8	7	3	62700697	62732093	31396
NR_047029.1	LINC00448	chr13	-	8	7	4	62732195	62732293	98
NR_047029.1	LINC00448	chr13	-	8	7	5	62732364	62732662	298
NR_047029.1	LINC00448	chr13	-	8	7	6	62732732	62794495	61763
NR_047029.1	LINC00448	chr13	-	8	7	7	62794571	62796559	1988
NR_133664.1	LINC00449	chr13	-	2	1	1	99499940	99500394	454
NR_164112.1	LINC00452	chr13	+	8	7	1	113895249	113898525	3276
NR_164112.1	LINC00452	chr13	+	8	7	2	113898687	113901790	3103
NR_164112.1	LINC00452	chr13	+	8	7	3	113902014	113915795	13781
NR_164112.1	LINC00452	chr13	+	8	7	4	113916103	113916864	761
NR_164112.1	LINC00452	chr13	+	8	7	5	113916944	113919434	2490
NR_164112.1	LINC00452	chr13	+	8	7	6	113919654	113920722	1068
NR_164112.1	LINC00452	chr13	+	8	7	7	113920920	113921049	129
NR_047035.1	LINC00454	chr13	-	3	2	1	113879332	113881347	2015
NR_047035.1	LINC00454	chr13	-	3	2	2	113881492	113883414	1922
NR_125725.1	LINC00456	chr13	-	2	1	1	97172864	97179326	6462
NR_047036.1	LINC00457	chr13	-	3	2	1	34435644	34534287	98643
NR_047036.1	LINC00457	chr13	-	3	2	2	34534405	34640604	106199
NR_108062.1	LINC00458	chr13	-	4	3	1	54124755	54127279	2524
NR_108062.1	LINC00458	chr13	-	4	3	2	54127429	54130873	3444
NR_108062.1	LINC00458	chr13	-	4	3	3	54131071	54132612	1541
NR_047038.1	LINC00459	chr13	+	2	1	1	62323954	62328755	4801
NR_034119.2	LINC00460	chr13	+	3	2	1	106376665	106376866	201
NR_034119.2	LINC00460	chr13	+	3	2	2	106377084	106377199	115
NR_051983.1	LINC00462	chr13	-	3	2	1	48577859	48578012	153
NR_051983.1	LINC00462	chr13	-	3	2	2	48578088	48580840	2752
NR_120428.1	LINC00463	chr13	-	4	3	1	25173322	25173912	590
NR_120428.1	LINC00463	chr13	-	4	3	2	25174087	25176675	2588
NR_120428.1	LINC00463	chr13	-	4	3	3	25176849	25179776	2927
NR_038252.3	LINC00466	chr1	-	12	11	1	63159270	63160160	890
NR_038252.3	LINC00466	chr1	-	12	11	2	63160262	63161403	1141
NR_038252.3	LINC00466	chr1	-	12	11	3	63161565	63162546	981
NR_038252.3	LINC00466	chr1	-	12	11	4	63162682	63164243	1561
NR_038252.3	LINC00466	chr1	-	12	11	5	63164355	63170151	5796
NR_038252.3	LINC00466	chr1	-	12	11	6	63170424	63190439	20015
NR_038252.3	LINC00466	chr1	-	12	11	7	63190524	63198715	8191
NR_038252.3	LINC00466	chr1	-	12	11	8	63199020	63257984	58964
NR_038252.3	LINC00466	chr1	-	12	11	9	63258050	63304694	46644
NR_038252.3	LINC00466	chr1	-	12	11	10	63304746	63315948	11202
NR_038252.3	LINC00466	chr1	-	12	11	11	63316087	63317057	970
NR_026761.2	LINC00467	chr1	+	6	5	1	211382925	211391615	8690
NR_026761.2	LINC00467	chr1	+	6	5	2	211391697	211391826	129
NR_026761.2	LINC00467	chr1	+	6	5	3	211391976	211396766	4790
NR_026761.2	LINC00467	chr1	+	6	5	4	211396831	211426210	29379
NR_026761.2	LINC00467	chr1	+	6	5	5	211426283	211432318	6035
NR_027146.1	LINC00469	chr17	-	4	3	1	73750498	73760934	10436
NR_027146.1	LINC00469	chr17	-	4	3	2	73761026	73823687	62661
NR_027146.1	LINC00469	chr17	-	4	3	3	73823825	73828447	4622
NR_023925.1	LINC00470	chr18	-	7	6	1	1269852	1272441	2589
NR_023925.1	LINC00470	chr18	-	7	6	2	1272511	1273360	849
NR_023925.1	LINC00470	chr18	-	7	6	3	1273533	1275965	2432
NR_023925.1	LINC00470	chr18	-	7	6	4	1276077	1353406	77329
NR_023925.1	LINC00470	chr18	-	7	6	5	1353462	1358725	5263
NR_023925.1	LINC00470	chr18	-	7	6	6	1358760	1359386	626
NR_024079.1	LINC00471	chr2	-	3	2	1	231509343	231513526	4183
NR_024079.1	LINC00471	chr2	-	3	2	2	231513632	231514081	449
NR_121612.1	LINC00472	chr6	-	4	3	1	71416559	71417319	760
NR_121612.1	LINC00472	chr6	-	4	3	2	71417443	71418688	1245
NR_121612.1	LINC00472	chr6	-	4	3	3	71418754	71420065	1311
NR_026861.1	LINC00473	chr6	-	2	1	1	165924659	165987528	62869
NR_024032.2	LINC00474	chr9	-	3	2	1	115888480	115904370	15890
NR_024032.2	LINC00474	chr9	-	3	2	2	115904642	115925022	20380
NR_027341.1	LINC00475	chr9	+	4	3	1	92141650	92152736	11086
NR_027341.1	LINC00475	chr9	+	4	3	2	92152864	92156109	3245
NR_027341.1	LINC00475	chr9	+	4	3	3	92156289	92158100	1811
NR_029451.2	LINC00477	chr12	-	4	3	1	24567208	24567661	453
NR_029451.2	LINC00477	chr12	-	4	3	2	24567789	24571533	3744
NR_029451.2	LINC00477	chr12	-	4	3	3	24571657	24582955	11298
NR_027272.1	LINC00479	chr21	-	6	5	1	41713000	41713550	550
NR_027272.1	LINC00479	chr21	-	6	5	2	41713672	41714019	347
NR_027272.1	LINC00479	chr21	-	6	5	3	41714132	41714233	101
NR_027272.1	LINC00479	chr21	-	6	5	4	41714352	41715119	767
NR_027272.1	LINC00479	chr21	-	6	5	5	41715283	41715741	458
NR_038080.1	LINC00482	chr17	-	4	3	1	81305362	81305665	303
NR_038080.1	LINC00482	chr17	-	4	3	2	81305817	81307629	1812
NR_038080.1	LINC00482	chr17	-	4	3	3	81307844	81309184	1340
NR_135306.1	LINC00484	chr9	+	3	2	1	91119086	91119227	141
NR_135306.1	LINC00484	chr9	+	3	2	2	91119362	91182468	63106
NR_033855.1	LINC00485	chr12	-	5	4	1	102812616	102813867	1251
NR_033855.1	LINC00485	chr12	-	5	4	2	102813972	102821097	7125
NR_033855.1	LINC00485	chr12	-	5	4	3	102821217	102822707	1490
NR_033855.1	LINC00485	chr12	-	5	4	4	102822763	102824295	1532
NR_183192.1	LINC00486	chr2	+	7	6	1	32825510	32836633	11123
NR_183192.1	LINC00486	chr2	+	7	6	2	32836734	32837310	576
NR_183192.1	LINC00486	chr2	+	7	6	3	32837405	32840769	3364
NR_183192.1	LINC00486	chr2	+	7	6	4	32840929	32841012	83
NR_183192.1	LINC00486	chr2	+	7	6	5	32841233	32841794	561
NR_183192.1	LINC00486	chr2	+	7	6	6	32841907	32842038	131
NR_038369.1	LINC00487	chr2	-	6	5	1	6729662	6730648	986
NR_038369.1	LINC00487	chr2	-	6	5	2	6730743	6731154	411
NR_038369.1	LINC00487	chr2	-	6	5	3	6732260	6732695	435
NR_038369.1	LINC00487	chr2	-	6	5	4	6732804	6736622	3818
NR_038369.1	LINC00487	chr2	-	6	5	5	6736715	6770078	33363
NR_026767.1	LINC00488	chr3	+	3	2	1	109178295	109178416	121
NR_026767.1	LINC00488	chr3	+	3	2	2	109178568	109183020	4452
NR_047461.1	LINC00489	chr20	-	3	2	1	37619439	37622090	2651
NR_047461.1	LINC00489	chr20	-	3	2	2	37622200	37622828	628
NR_103754.1	LINC00491	chr5	-	4	3	1	102609766	102611892	2126
NR_103754.1	LINC00491	chr5	-	4	3	2	102611955	102617857	5902
NR_103754.1	LINC00491	chr5	-	4	3	3	102617928	102671226	53298
NR_047462.1	LINC00492	chr5	+	2	1	1	102581566	102617195	35629
NR_026958.1	LINC00494	chr20	+	5	4	1	48360150	48364888	4738
NR_026958.1	LINC00494	chr20	+	5	4	2	48365197	48366473	1276
NR_026958.1	LINC00494	chr20	+	5	4	3	48366633	48366735	102
NR_026958.1	LINC00494	chr20	+	5	4	4	48367059	48368079	1020
NR_051987.1	LINC00499	chr4	+	3	2	1	138309847	138361295	51448
NR_051987.1	LINC00499	chr4	+	3	2	2	138361402	138424047	62645
NR_047465.1	LINC00501	chr3	+	2	1	1	177294497	177321428	26931
NR_047467.2	LINC00502	chr10	+	4	3	1	91045930	91047011	1081
NR_047467.2	LINC00502	chr10	+	4	3	2	91047118	91047900	782
NR_047467.2	LINC00502	chr10	+	4	3	3	91048029	91061978	13949
NR_126435.1	LINC00504	chr4	-	7	6	1	14474563	14477346	2783
NR_126435.1	LINC00504	chr4	-	7	6	2	14477458	14572146	94688
NR_126435.1	LINC00504	chr4	-	7	6	3	14572246	14614279	42033
NR_126435.1	LINC00504	chr4	-	7	6	4	14614416	14700742	86326
NR_126435.1	LINC00504	chr4	-	7	6	5	14700781	14859542	158761
NR_126435.1	LINC00504	chr4	-	7	6	6	14859616	14888058	28442
NR_104153.1	LINC00506	chr3	+	3	2	1	87089607	87154337	64730
NR_104153.1	LINC00506	chr3	+	3	2	2	87154399	87156791	2392
NR_046392.1	LINC00507	chr12	+	5	4	1	127915682	127934289	18607
NR_046392.1	LINC00507	chr12	+	5	4	2	127934349	127944717	10368
NR_046392.1	LINC00507	chr12	+	5	4	3	127944799	127948823	4024
NR_046392.1	LINC00507	chr12	+	5	4	4	127948958	127949973	1015
NR_126452.2	LINC00508	chr12	-	4	3	1	127885105	127940573	55468
NR_126452.2	LINC00508	chr12	-	4	3	2	127940735	127983066	42331
NR_126452.2	LINC00508	chr12	-	4	3	3	127983125	127983801	676
NR_033876.1	LINC00511	chr17	-	5	4	1	72599144	72603102	3958
NR_033876.1	LINC00511	chr17	-	5	4	2	72603808	72618315	14507
NR_033876.1	LINC00511	chr17	-	5	4	3	72618564	72638746	20182
NR_033876.1	LINC00511	chr17	-	5	4	4	72638850	72640370	1520
NR_109780.1	LINC00513	chr7	+	4	3	1	130913625	130914961	1336
NR_109780.1	LINC00513	chr7	+	4	3	2	130915102	130915899	797
NR_109780.1	LINC00513	chr7	+	4	3	3	130916132	130921535	5403
NR_135286.1	LINC00517	chr14	-	2	1	1	37899410	37902015	2605
NR_027793.1	LINC00518	chr6	-	3	2	1	10430313	10434247	3934
NR_027793.1	LINC00518	chr6	-	3	2	2	10434426	10434512	86
NR_145423.1	LINC00519	chr14	-	2	1	1	51304840	51328129	23289
NR_026796.1	LINC00520	chr14	-	4	3	1	55782980	55793367	10387
NR_026796.1	LINC00520	chr14	-	4	3	2	55793456	55794283	827
NR_026796.1	LINC00520	chr14	-	4	3	3	55794345	55796602	2257
NR_024096.1	LINC00523	chr14	+	2	1	1	100657710	100671560	13850
NR_126006.1	LINC00524	chr14	-	2	1	1	101406224	101407742	1518
NR_038407.1	LINC00525	chr7	+	3	2	1	47761513	47763372	1859
NR_038407.1	LINC00525	chr7	+	3	2	2	47763578	47765828	2250
NR_170283.1	LINC00529	chr8	-	5	4	1	11247789	11267788	19999
NR_170283.1	LINC00529	chr8	-	5	4	2	11267865	11273944	6079
NR_170283.1	LINC00529	chr8	-	5	4	3	11274111	11281288	7177
NR_170283.1	LINC00529	chr8	-	5	4	4	11281421	11283850	2429
NR_135285.1	LINC00533	chr6	-	3	2	1	28648651	28648895	244
NR_135285.1	LINC00533	chr6	-	3	2	2	28649066	28654431	5365
NR_051989.1	LINC00534	chr8	+	4	3	1	90221746	90246179	24433
NR_051989.1	LINC00534	chr8	+	4	3	2	90246270	90351540	105270
NR_051989.1	LINC00534	chr8	+	4	3	3	90351666	90387566	35900
NR_046215.1	LINC00536	chr8	-	14	13	1	115950739	115951462	723
NR_046215.1	LINC00536	chr8	-	14	13	2	115951570	115954928	3358
NR_046215.1	LINC00536	chr8	-	14	13	3	115955005	115963792	8787
NR_046215.1	LINC00536	chr8	-	14	13	4	115964158	115969683	5525
NR_046215.1	LINC00536	chr8	-	14	13	5	115969777	115976069	6292
NR_046215.1	LINC00536	chr8	-	14	13	6	115976135	115977242	1107
NR_046215.1	LINC00536	chr8	-	14	13	7	115977436	116119688	142252
NR_046215.1	LINC00536	chr8	-	14	13	8	116119783	116125371	5588
NR_046215.1	LINC00536	chr8	-	14	13	9	116125418	116130197	4779
NR_046215.1	LINC00536	chr8	-	14	13	10	116130280	116259491	129211
NR_046215.1	LINC00536	chr8	-	14	13	11	116260031	116260346	315
NR_046215.1	LINC00536	chr8	-	14	13	12	116260677	116273480	12803
NR_046215.1	LINC00536	chr8	-	14	13	13	116273712	116324829	51117
NR_146626.1	LINC00537	chr9	+	2	1	1	63813116	63817577	4461
NR_103840.1	LINC00539	chr13	-	6	5	1	21303820	21311041	7221
NR_103840.1	LINC00539	chr13	-	6	5	2	21311118	21312150	1032
NR_103840.1	LINC00539	chr13	-	6	5	3	21312365	21312451	86
NR_103840.1	LINC00539	chr13	-	6	5	4	21312555	21330573	18018
NR_103840.1	LINC00539	chr13	-	6	5	5	21330658	21344665	14007
NR_103810.1	LINC00540	chr13	+	2	1	1	22210428	22274522	64094
NR_033889.1	LINC00544	chr13	+	5	4	1	29936701	29937201	500
NR_033889.1	LINC00544	chr13	+	5	4	2	29937281	29937905	624
NR_033889.1	LINC00544	chr13	+	5	4	3	29938009	29947602	9593
NR_033889.1	LINC00544	chr13	+	5	4	4	29947771	29950316	2545
NR_103813.1	LINC00545	chr13	+	2	1	1	30882659	30883093	434
NR_040244.1	LINC00547	chr13	+	5	4	1	37534964	37535814	850
NR_040244.1	LINC00547	chr13	+	5	4	2	37535851	37547833	11982
NR_040244.1	LINC00547	chr13	+	5	4	3	37547904	37548095	191
NR_040244.1	LINC00547	chr13	+	5	4	4	37548240	37548500	260
NR_033877.1	LINC00548	chr13	-	6	5	1	40196391	40197267	876
NR_033877.1	LINC00548	chr13	-	6	5	2	40197411	40197764	353
NR_033877.1	LINC00548	chr13	-	6	5	3	40197877	40204327	6450
NR_033877.1	LINC00548	chr13	-	6	5	4	40204518	40206898	2380
NR_033877.1	LINC00548	chr13	-	6	5	5	40207052	40220436	13384
NR_038878.1	LINC00550	chr13	-	3	2	1	68864416	68870062	5646
NR_038878.1	LINC00550	chr13	-	3	2	2	68870214	68885176	14962
NR_047488.1	LINC00558	chr13	+	6	5	1	53815493	53838738	23245
NR_047488.1	LINC00558	chr13	+	6	5	2	53838789	53840682	1893
NR_047488.1	LINC00558	chr13	+	6	5	3	53840810	53844344	3534
NR_047488.1	LINC00558	chr13	+	6	5	4	53844522	53870464	25942
NR_047488.1	LINC00558	chr13	+	6	5	5	53870527	53873451	2924
NR_047489.1	LINC00559	chr13	-	6	5	1	90060612	90066727	6115
NR_047489.1	LINC00559	chr13	-	6	5	2	90066810	90079126	12316
NR_047489.1	LINC00559	chr13	-	6	5	3	90079262	90105946	26684
NR_047489.1	LINC00559	chr13	-	6	5	4	90106202	90106582	380
NR_047489.1	LINC00559	chr13	-	6	5	5	90108661	90118772	10111
NR_047490.1	LINC00560	chr13	+	2	1	1	88628150	88630096	1946
NR_131903.1	LINC00566	chr13	+	2	1	1	24331536	24336638	5102
NR_047499.1	LINC00570	chr2	+	3	2	1	11394171	11400371	6200
NR_047499.1	LINC00570	chr2	+	3	2	2	11400457	11402024	1567
NR_047500.1	LINC00571	chr13	-	6	5	1	38050881	38061395	10514
NR_047500.1	LINC00571	chr13	-	6	5	2	38061453	38062148	695
NR_047500.1	LINC00571	chr13	-	6	5	3	38062234	38089572	27338
NR_047500.1	LINC00571	chr13	-	6	5	4	38089660	38093425	3765
NR_047500.1	LINC00571	chr13	-	6	5	5	38093548	38143131	49583
NR_047501.1	LINC00572	chr13	-	2	1	1	29919072	29926502	7430
NR_026780.1	LINC00574	chr6	+	3	2	1	169790416	169795183	4767
NR_026780.1	LINC00574	chr6	+	3	2	2	169795362	169800830	5468
NR_024087.1	LINC00575	chr4	-	4	3	1	82613384	82613871	487
NR_024087.1	LINC00575	chr4	-	4	3	2	82614094	82614892	798
NR_024087.1	LINC00575	chr4	-	4	3	3	82615081	82621211	6130
NR_047568.1	LINC00578	chr3	+	4	3	1	177442110	177539394	97284
NR_047568.1	LINC00578	chr3	+	4	3	2	177539493	177629416	89923
NR_047568.1	LINC00578	chr3	+	4	3	3	177629555	177751910	122355
NR_103790.1	LINC00581	chr6	-	4	3	1	21486529	21490207	3678
NR_103790.1	LINC00581	chr6	-	4	3	2	21490298	21502441	12143
NR_103790.1	LINC00581	chr6	-	4	3	3	21502511	21511535	9024
NR_034037.1	LINC00582	chr1	-	2	1	1	231591800	231612002	20202
NR_038194.1	LINC00583	chr9	+	3	2	1	13928061	13944374	16313
NR_038194.1	LINC00583	chr9	+	3	2	2	13944451	13945391	940
NR_103830.1	LINC00587	chr9	+	5	4	1	102519708	102578270	58562
NR_103830.1	LINC00587	chr9	+	5	4	2	102578396	102585750	7354
NR_103830.1	LINC00587	chr9	+	5	4	3	102585818	102643130	57312
NR_103830.1	LINC00587	chr9	+	5	4	4	102643214	102657275	14061
NR_026772.1	LINC00588	chr8	+	4	3	1	57280764	57281970	1206
NR_026772.1	LINC00588	chr8	+	4	3	2	57282214	57284160	1946
NR_026772.1	LINC00588	chr8	+	4	3	3	57284275	57284437	162
NR_026765.2	LINC00589	chr8	-	4	3	1	29722151	29724876	2725
NR_026765.2	LINC00589	chr8	-	4	3	2	29725019	29726155	1136
NR_026765.2	LINC00589	chr8	-	4	3	3	29726423	29748014	21591
NR_027358.2	LINC00592	chr12	+	5	4	1	52211020	52212043	1023
NR_027358.2	LINC00592	chr12	+	5	4	2	52212156	52212598	442
NR_027358.2	LINC00592	chr12	+	5	4	3	52213027	52221976	8949
NR_027358.2	LINC00592	chr12	+	5	4	4	52222028	52223445	1417
NR_026764.2	LINC00593	chr15	+	5	4	1	69835281	69837427	2146
NR_026764.2	LINC00593	chr15	+	5	4	2	69837501	69840745	3244
NR_026764.2	LINC00593	chr15	+	5	4	3	69840828	69841467	639
NR_026764.2	LINC00593	chr15	+	5	4	4	69841685	69842060	375
NR_073447.2	LINC00595	chr10	+	3	2	1	78267486	78279398	11912
NR_073447.2	LINC00595	chr10	+	3	2	2	78279494	78279594	100
NR_024507.3	LINC00598	chr13	-	7	6	1	40350302	40451063	100761
NR_024507.3	LINC00598	chr13	-	7	6	2	40451203	40460281	9078
NR_024507.3	LINC00598	chr13	-	7	6	3	40460406	40466506	6100
NR_024507.3	LINC00598	chr13	-	7	6	4	40466677	40469995	3318
NR_024507.3	LINC00598	chr13	-	7	6	5	40470162	40473993	3831
NR_024507.3	LINC00598	chr13	-	7	6	6	40474095	40480908	6813
NR_073453.1	LINC00601	chr10	-	4	3	1	126414738	126416799	2061
NR_073453.1	LINC00601	chr10	-	4	3	2	126416911	126417715	804
NR_073453.1	LINC00601	chr10	-	4	3	3	126417808	126421786	3978
NR_104633.1	LINC00603	chr5	+	2	1	1	40052476	40052948	472
NR_170327.1	LINC00604	chr5	+	4	3	1	40240436	40241434	998
NR_170327.1	LINC00604	chr5	+	4	3	2	40241556	40266969	25413
NR_170327.1	LINC00604	chr5	+	4	3	3	40267044	40267370	326
NR_033938.1	LINC00605	chr14	-	3	2	1	103188270	103188376	106
NR_033938.1	LINC00605	chr14	-	3	2	2	103188447	103188591	144
NR_027102.2	LINC00606	chr3	-	3	2	1	10761922	10763199	1277
NR_027102.2	LINC00606	chr3	-	3	2	2	10763497	10764060	563
NR_037195.1	LINC00607	chr2	-	10	9	1	215613738	215615276	1538
NR_037195.1	LINC00607	chr2	-	10	9	2	215615634	215621117	5483
NR_037195.1	LINC00607	chr2	-	10	9	3	215621350	215622685	1335
NR_037195.1	LINC00607	chr2	-	10	9	4	215622761	215624111	1350
NR_037195.1	LINC00607	chr2	-	10	9	5	215624235	215740876	116641
NR_037195.1	LINC00607	chr2	-	10	9	6	215741021	215743813	2792
NR_037195.1	LINC00607	chr2	-	10	9	7	215743914	215747303	3389
NR_037195.1	LINC00607	chr2	-	10	9	8	215747394	215750242	2848
NR_037195.1	LINC00607	chr2	-	10	9	9	215750417	215843325	92908
NR_015390.1	LINC00608	chr2	+	2	1	1	218976922	218977481	559
